1 | General | 341 | Info | 2019-05-16 12:11:03 |  | Iniciando Robot.
1 | General | 341 | Info | 2019-05-16 12:11:03 |  | Carpetas y archivos de proyecto preparados...
1 | General | 341 | Info | 2019-05-16 12:11:03 |  | Borrando historial viejo...
1 | General | 341 | Info | 2019-05-16 12:11:04 |  | Borrando archivos temporales...
1 | General | 341 | Info | 2019-05-16 12:11:04 |  | Inicialización de carpetas y archivos completada...
1 | General | 341 | Info | 2019-05-16 12:11:07 |  | No se puede recuperar, inicializando recovery por defecto
1 | General | 341 | Info | 2019-05-16 12:11:09 |  | Inicialización general completada!
1 | General | 341 | Info | 2019-05-16 12:11:11 |  | Ejecutando Respaldo PVCI
1 | General | 341 | Info | 2019-05-16 12:11:11 |  | Inicializando TransactionNumber
1 | General | 341 | Info | 2019-05-16 12:11:11 |  | Inicializando QueueList..
1 | General | 341 | Info | 2019-05-16 12:11:12 |  | Matando aplicaciones...
1 | General | 341 | Info | 2019-05-16 12:11:15 |  | Chrome no esta abierto...
1 | General | 341 | Info | 2019-05-16 12:11:17 |  | Modificando RecoverNumber...
1 | General | 341 | Info | 2019-05-16 12:11:17 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 341 | Info | 2019-05-16 12:11:17 |  | Matando aplicaciones...
1 | General | 341 | Info | 2019-05-16 12:11:20 |  | Chrome no esta abierto...
1 | General | 341 | Info | 2019-05-16 12:11:20 |  | Inicializacion Completada!
1 | General | 341 | Info | 2019-05-16 12:11:21 |  | Abriendo aplicaciones...
1 | General | 341 | Info | 2019-05-16 12:11:25 |  | Log in to sharepoint
1 | General | 341 | Info | 2019-05-16 12:11:38 |  | ItemData tomado correctamente!
1 | General | 341 | Info | 2019-05-16 12:11:38 |  | Procesando 0...
1 | 0 | 341 | Info | 2019-05-16 12:11:50 |  | Moviendo archivos descargados
1 | 0 | 341 | Info | 2019-05-16 12:11:52 |  | Filtrando arhivos en la bibloteca
1 | 0 | 341 | Info | 2019-05-16 12:11:52 |  | Escribiendo archivos ya filtrado en Excel
1 | 0 | 341 | Info | 2019-05-16 12:11:53 |  | Realizando consulta a la BD
1 | 0 | 341 | Info | 2019-05-16 12:11:55 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\058363\058380\237653\E1261682.XLSX
1 | 0 | 341 | Info | 2019-05-16 12:11:58 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 341 | Info | 2019-05-16 12:12:00 |  | Realizando consulta a la BD
1 | 0 | 341 | Info | 2019-05-16 12:12:00 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\058363\058380\237653\E1261710.DOCX
1 | 0 | 341 | Info | 2019-05-16 12:12:00 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 341 | Info | 2019-05-16 12:12:02 |  | Realizando consulta a la BD
1 | 0 | 341 | Info | 2019-05-16 12:12:03 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\058363\058380\237653\E1261582.XLS
1 | 0 | 341 | Info | 2019-05-16 12:12:03 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 341 | Info | 2019-05-16 12:12:39 |  | Modificando RecoverNumber...
1 | 0 | 341 | Info | 2019-05-16 12:12:39 |  | Finalizado correctamente!
------------------------------------------------------
