1 | General | 352 | Info | 2019-05-16 03:42:20 |  | Iniciando Robot.
1 | General | 352 | Info | 2019-05-16 03:42:20 |  | Carpetas y archivos de proyecto preparados...
1 | General | 352 | Info | 2019-05-16 03:42:20 |  | Borrando historial viejo...
1 | General | 352 | Info | 2019-05-16 03:42:20 |  | Borrando archivos temporales...
1 | General | 352 | Info | 2019-05-16 03:42:20 |  | Inicialización de carpetas y archivos completada...
1 | General | 352 | Info | 2019-05-16 03:42:26 |  | No se puede recuperar, inicializando recovery por defecto
1 | General | 352 | Info | 2019-05-16 03:42:28 |  | Inicialización general completada!
1 | General | 352 | Info | 2019-05-16 03:42:30 |  | Ejecutando Respaldo PVCI
1 | General | 352 | Info | 2019-05-16 03:42:30 |  | Inicializando TransactionNumber
1 | General | 352 | Info | 2019-05-16 03:42:31 |  | Inicializando QueueList..
1 | General | 352 | Info | 2019-05-16 03:42:31 |  | Matando aplicaciones...
1 | General | 352 | Info | 2019-05-16 03:42:34 |  | Chrome no esta abierto...
1 | General | 352 | Info | 2019-05-16 03:42:36 |  | Modificando RecoverNumber...
1 | General | 352 | Info | 2019-05-16 03:42:36 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 352 | Info | 2019-05-16 03:42:36 |  | Matando aplicaciones...
1 | General | 352 | Info | 2019-05-16 03:42:39 |  | Chrome no esta abierto...
1 | General | 352 | Info | 2019-05-16 03:42:39 |  | Inicializacion Completada!
1 | General | 352 | Info | 2019-05-16 03:42:40 |  | Abriendo aplicaciones...
1 | General | 352 | Info | 2019-05-16 03:42:43 |  | Log in to sharepoint
1 | General | 352 | Info | 2019-05-16 03:42:55 |  | ItemData tomado correctamente!
1 | General | 352 | Info | 2019-05-16 03:42:55 |  | Procesando 0...
1 | 0 | 352 | Info | 2019-05-16 03:43:11 |  | Moviendo archivos descargados
1 | 0 | 352 | Info | 2019-05-16 03:43:16 |  | Filtrando arhivos en la bibloteca
1 | 0 | 352 | Info | 2019-05-16 03:43:16 |  | Escribiendo archivos ya filtrado en Excel
1 | 0 | 352 | Info | 2019-05-16 03:43:17 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:18 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1201096.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:22 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:26 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:27 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1181098.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:27 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:29 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:30 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1267262.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:30 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:32 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:32 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1288232.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:33 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:34 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:35 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1292218.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:35 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:37 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:38 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1288183.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:38 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:40 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:40 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1288221.XLS
1 | 0 | 352 | Info | 2019-05-16 03:43:40 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:42 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:43 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1181071.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:43 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:44 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:45 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1201021.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:45 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:48 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:49 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235163.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:49 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:50 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:51 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235174.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:51 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:53 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:53 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1276364.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:54 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:56 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:56 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235193.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:56 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:43:58 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:43:59 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235217.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:43:59 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:01 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:01 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1211473.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:02 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:03 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:04 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1296333.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:04 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:06 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:07 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235264.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:07 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:09 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:15 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235324.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:15 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:17 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:18 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235082.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:18 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:20 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:21 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1235331.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:21 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:22 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:23 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1274506.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:23 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:25 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:26 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1202433.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:26 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:28 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:29 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1228368.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:29 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:30 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:31 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1189120.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:31 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:32 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:33 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1191329.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:33 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:35 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:35 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1264529.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:36 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:36 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:37 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1194464.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:37 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:39 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:39 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1257442.XLS
1 | 0 | 352 | Info | 2019-05-16 03:44:41 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:42 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:43 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1264552.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:43 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:44 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:44 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1189492.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:45 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 352 | Info | 2019-05-16 03:44:46 |  | Realizando consulta a la BD
1 | 0 | 352 | Info | 2019-05-16 03:44:47 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\059353\059353\237256\E1191331.XLSX
1 | 0 | 352 | Info | 2019-05-16 03:44:47 |  | Copiando el archivo a la carpeta Temp
