1 | General | 349 | Info | 2019-05-16 02:33:26 |  | Iniciando Robot.
1 | General | 349 | Info | 2019-05-16 02:33:26 |  | Carpetas y archivos de proyecto preparados...
1 | General | 349 | Info | 2019-05-16 02:33:26 |  | Borrando historial viejo...
1 | General | 349 | Info | 2019-05-16 02:33:26 |  | Borrando archivos temporales...
1 | General | 349 | Info | 2019-05-16 02:33:26 |  | Inicialización de carpetas y archivos completada...
1 | General | 349 | Info | 2019-05-16 02:33:27 |  | No se puede recuperar, inicializando recovery por defecto
1 | General | 349 | Info | 2019-05-16 02:33:29 |  | Inicialización general completada!
1 | General | 349 | Info | 2019-05-16 02:33:31 |  | Ejecutando Respaldo PVCI
1 | General | 349 | Info | 2019-05-16 02:33:31 |  | Inicializando TransactionNumber
1 | General | 349 | Info | 2019-05-16 02:33:31 |  | Inicializando QueueList..
1 | General | 349 | Info | 2019-05-16 02:33:32 |  | Matando aplicaciones...
1 | General | 349 | Info | 2019-05-16 02:33:35 |  | Chrome no esta abierto...
1 | General | 349 | Info | 2019-05-16 02:33:37 |  | Modificando RecoverNumber...
1 | General | 349 | Info | 2019-05-16 02:33:37 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 349 | Info | 2019-05-16 02:33:37 |  | Matando aplicaciones...
1 | General | 349 | Info | 2019-05-16 02:33:40 |  | Chrome no esta abierto...
1 | General | 349 | Info | 2019-05-16 02:33:40 |  | Inicializacion Completada!
1 | General | 349 | Info | 2019-05-16 02:33:41 |  | Abriendo aplicaciones...
1 | General | 349 | Info | 2019-05-16 02:33:44 |  | Log in to sharepoint
1 | General | 349 | Info | 2019-05-16 02:33:54 |  | ItemData tomado correctamente!
1 | General | 349 | Info | 2019-05-16 02:33:54 |  | Procesando 0...
1 | 0 | 349 | Info | 2019-05-16 02:34:08 |  | Moviendo archivos descargados
1 | 0 | 349 | Info | 2019-05-16 02:34:12 |  | Filtrando arhivos en la bibloteca
1 | 0 | 349 | Info | 2019-05-16 02:34:12 |  | Escribiendo archivos ya filtrado en Excel
1 | 0 | 349 | Info | 2019-05-16 02:34:13 |  | Realizando consulta a la BD
1 | 0 | 349 | Info | 2019-05-16 02:34:14 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\001694\026427\237001\E1263465.DOC
1 | 0 | 349 | Info | 2019-05-16 02:34:17 |  | Copiando el archivo a la carpeta Temp
1 | 0 | 349 | Info | 2019-05-16 02:34:57 |  | Modificando RecoverNumber...
1 | 0 | 349 | Info | 2019-05-16 02:34:57 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 349 | Info | 2019-05-16 02:34:57 |  | ItemData tomado correctamente!
1 | General | 349 | Info | 2019-05-16 02:34:57 |  | Procesando 1...
1 | 1 | 349 | Info | 2019-05-16 02:35:10 |  | Moviendo archivos descargados
1 | 1 | 349 | Info | 2019-05-16 02:35:12 |  | Filtrando arhivos en la bibloteca
1 | 1 | 349 | Info | 2019-05-16 02:35:12 |  | Escribiendo archivos ya filtrado en Excel
1 | 1 | 349 | Info | 2019-05-16 02:35:12 |  | Realizando consulta a la BD
1 | 1 | 349 | Info | 2019-05-16 02:35:13 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\450698\027998\231258\E1159021.DOCX
1 | 1 | 349 | Info | 2019-05-16 02:35:16 |  | Copiando el archivo a la carpeta Temp
1 | 1 | 349 | Info | 2019-05-16 02:35:54 |  | Modificando RecoverNumber...
1 | 1 | 349 | Info | 2019-05-16 02:35:54 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 349 | Info | 2019-05-16 02:35:54 |  | ItemData tomado correctamente!
1 | General | 349 | Info | 2019-05-16 02:35:54 |  | Procesando 2...
1 | 2 | 349 | Info | 2019-05-16 02:36:07 |  | Moviendo archivos descargados
1 | 2 | 349 | Info | 2019-05-16 02:36:09 |  | Filtrando arhivos en la bibloteca
1 | 2 | 349 | Info | 2019-05-16 02:36:09 |  | No se encontraron archivos en la bibloteca
1 | 2 | 349 | Info | 2019-05-16 02:36:09 |  | Modificando RecoverNumber...
1 | 2 | 349 | Info | 2019-05-16 02:36:10 |  | Finalizado correctamente!
------------------------------------------------------
1 | General | 349 | Info | 2019-05-16 02:36:10 |  | ItemData tomado correctamente!
1 | General | 349 | Info | 2019-05-16 02:36:10 |  | Procesando 3...
1 | 3 | 349 | Info | 2019-05-16 02:36:24 |  | Moviendo archivos descargados
1 | 3 | 349 | Info | 2019-05-16 02:36:27 |  | Filtrando arhivos en la bibloteca
1 | 3 | 349 | Info | 2019-05-16 02:36:27 |  | Escribiendo archivos ya filtrado en Excel
1 | 3 | 349 | Info | 2019-05-16 02:36:27 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:28 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1240265.XLSX
1 | 3 | 349 | Info | 2019-05-16 02:36:31 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:33 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:33 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1183851.XLSX
1 | 3 | 349 | Info | 2019-05-16 02:36:34 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:34 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:35 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1246232.XLSX
1 | 3 | 349 | Info | 2019-05-16 02:36:35 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:37 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:38 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1246294.DOCX
1 | 3 | 349 | Info | 2019-05-16 02:36:38 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:42 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:42 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1246295.XLSX
1 | 3 | 349 | Info | 2019-05-16 02:36:43 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:44 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:45 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1181971.XLSX
1 | 3 | 349 | Info | 2019-05-16 02:36:45 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:47 |  | Realizando consulta a la BD
1 | 3 | 349 | Info | 2019-05-16 02:36:47 |  | Checkeando si existe archivo: \\192.168.2.5\worldox\wddata.2\WDDOCS\CLI-PVCI\401168\028034\236605\E1184377.DOCX
1 | 3 | 349 | Info | 2019-05-16 02:36:47 |  | Copiando el archivo a la carpeta Temp
1 | 3 | 349 | Info | 2019-05-16 02:36:49 |  | Realizando consulta a la BD
